seller_id,revenue_per_seller,seller_city,seller_state
54065e9aef7e9e9c2dc23b7594db021a,8003.0,Rio de Janeiro,RJ
b1fc4f64df5a0e8b6913ab38803c57a9,7994.74,São Gonçalo,RJ
903037660cf848a717166eb7a06d616e,7991.51,São Paulo,SP
ebd2d60905fb58271facef5596b620d3,7941.72,Lençóis Paulista,SP
bbf9ad41dca6603e614efcdad7aab8c4,7846.0,Fortaleza,CE
989becdce12ebc39863c2bceab6f3ca1,7840.88,Curitiba,PR
725c32fa80c2faacc4fc88450d27314e,7838.88,São Paulo,SP
8476243f92442881ddd5b578975cf115,7838.0,Campo Bom,RS
0432ead42b6c8a0bdf68154add917fdf,7792.1,Mauá,SP
d51e0a403fe2e689ece6c73359d96e12,7790.0,Pompéia,SP
2dee2ce60de9709b1a24083217181a1f,7784.5,Sinop,MT
7008613ea464bad5cb9b83456e1e6a8f,7777.0,Canoinhas,SC
7bac63f6603d382cc8d0832eb6c100a8,7751.95,São Paulo,SP
5b925e1d006e9476d738aa200751b73b,7748.5,São Paulo,SP
6fd52c528dcb38be2eea044946b811f8,7743.0199999999995,São Paulo,SP
e5a3438891c0bfdb9394643f95273d8e,7738.349999999999,Limeira,SP
257e61d3251fb5efb9daadddbc2cf7ca,7729.0,Apucarana,PR
b410bdd36d5db7a65dcd42b7ead933b8,7726.9,Goiânia,GO
42bde9fef835393bb8a8849cb6b7f245,7703.0,Brasília,DF
3bb548e3cb7f70f28e3f11ee9dce0e59,7690.02,Maringá,PR
058fd0aa2bfdb2274e05e1ae971dabb6,7667.9,Santo André,SP
08633c14ef2db992c11f840f04fad4cd,7644.3,Ribeirão Pires,SP
4e17c65a516f69d023a2ae78b84f28d6,7639.26,Suzano,SP
52f976b17ea7f2f087f56dcc419328f6,7630.0,Califórnia,PR
640e21a7d01df7614a3b4923e990d40c,7598.88,Ibitinga,SP
4aba391bc3b88717ce08eb11e44937b2,7595.87,Porto Seguro,BA
6a51fc556dab5f766ced6fbc860bc613,7577.67,Marília,SP
8a432f4e5b471f8da497d7dc517666e2,7555.0,Presidente Prudente,SP
062ce95fa2ad4dfaedfc79260130565f,7521.0,Lajeado,RS
0bae85eb84b9fb3bd773911e89288d54,7482.21,Itajaí,SP
c26a2be5b53b7db6b276280da212a779,7482.0,Nova Friburgo,RJ
87e24fc7052259b1f7f607d61c10d8be,7473.49,São Paulo,SP
bd0389da23d89b726abf911cccc54596,7472.16,Brasília,DF
a420f60ff1aa9acc80d0e42959f2b313,7443.3,São Paulo,SP
8648b1e89e9b349e32d3741b30ec737e,7442.55,Jacareí,SP
512d298ac2a96d1931b6bd30aa21f61d,7401.94,Rio de Janeiro,RJ
e0a366315b1b726b6c7832d664c0f530,7400.09,São Paulo,SP
f25e239052084705e17a982bc600ab2a,7380.0,São Paulo,SP
381c83fdca332ea6afd896da20bf6e4a,7355.8,Curitiba,PR
b347677812ea483b0f528eaf8cbc09b7,7288.99,Curitiba,PR
febab0275244b9a49a623f0bd613ca2f,7272.42,Pedreira,SP
aced59e9b31ef866a94f9e7f29d8d418,7268.5,São Paulo,SP
e333046ce6517bd8bb510291d44f0130,7268.0,Ipaussu,SP
0873d9f8f36123f8d910f4760e788cfb,7265.59,Barueri,SP
cee48807215b30a12ca2ca10ffb5f250,7212.2300000000005,Guarujá,SP
d624126b9206f595fb3fbb6ba03b28a8,7198.8,Curitiba,PR
ade45994b717ccee333492330fbf037b,7196.0,Umuarama,PR
dbb9b48c841a0e39e21f98e1a6b2ec3e,7186.85,São Paulo,SP
d13e50eaa47b4cbe9eb81465865d8cfc,7155.05,Santo André,SP
a4b6b9b992b46e9ef863637af96e04bc,7147.0,Florianópolis,SC
cc63f0dd2acba93ffed4fe9f8e0321fa,7096.71,São José do Rio Preto,SP
7722b1df1b0e383e000397b2c11e3e19,7094.09,São Bernardo do Campo,SP
014c0679dd340a0e338872e7ec85666a,7058.0,Timóteo,MG
f1fd5ab1181f827ffad998c1a5de7d74,7045.99,Curitiba,PR
dd55f1bb788714a40e7954c3be6df745,7041.759999999999,São Paulo,SP
679769a98cfcc6da877c8486ff1c13f3,7029.0,Ipatinga,MG
ff4ea69c2a729e83e63c7579e4ef8170,7017.0,Guarulhos,SP
6fa9202c10491e472dffd59a3e82b2a3,7014.24,Sorocaba,SP
b8630e1121437d41cb08e3c749c2c2e2,6988.0,Duque de Caxias,RJ
d98eec89afa3380e14463da2aabaea72,6968.53,Porto Alegre,RS
bacb1f0ed56ad24198f5810d2b3fe9a5,6940.45,Jacareí,SP
1da366cade6d8276e7d8beea7af5d4bf,6917.589999999999,Ubá,MG
30829ded4523ab9224b93bc49a62c95f,6911.71,Paraí,RS
d9bd94811c3338dceb4181f3dbc0c73e,6911.02,São Paulo,SP
ad781527c93d00d89a11eecd9dcad7c1,6899.570000000001,São José do Rio Preto,SP
e3b4998c7a498169dc7bce44e6bb6277,6897.9,São Paulo,SP
1127b7f2594683f2510f1c2c834a486b,6851.33,Campinas,SP
b3b17aab11f273023a5f22ca52e1eb70,6850.0,Londrina,PR
58f1a6197ed863543e0136bdedb3fce2,6833.0,Conselheiro Lafaiete,MG
8e6cc767478edae941d9bd9eb778d77a,6830.58,Araguari,MG
5b67882648febfb6e1225e6ad7164f6b,6813.4800000000005,Umuarama,PR
ececbfcff9804a2d6b40f589df8eef2b,6792.4,Franca,SP
33dd941c27854f7625b968cc6195a552,6787.5,Vila Velha,ES
40d54b51e962dbe09cabbcfd33298dee,6785.5599999999995,Santo André,SP
63b464dbf392c7b80d12d932fa7cafed,6781.0,São Paulo,SP
a63bfbaa882c8f4542891b4e2246cc7f,6772.0,Niterói,RJ
ff1fb4c404b2efe68b03350a8dc24122,6771.0,Mogi das Cruzes,SP
aac29b1b99776be73c3049939652091d,6755.91,Uberlândia,MG
54219883e72aad869adfb2a54b7bfa0f,6750.0,Sorocaba,SP
3340ef1913fb70d28420f6ceb685c339,6731.15,Maringá,PR
455c5640e8c5bd1b2ee85c0158f85727,6729.5,Luiz Alves,SC
80ceebb4ee9b31afb6c6a916a574a1e2,6729.0,Londrina,PR
abe021b01ba992245271b9aa422032df,6720.0,Curitiba,PR
31ae0774c17fabd06ff707cc5bde005f,6719.85,Americana,SP
e5e33c0d8e7e002f398f5dc4cbbb338f,6698.7,Bauru,SP
83e197e95a1bbabc8c75e883ed016c47,6693.6900000000005,Magé,RJ
fa1a9dec3a9940c072684a46728bf1fc,6674.0,Içara,SC
33c51922b6e3c16b24a8f28e5833c99d,6657.87,Londrina,PR
b4ffb71f0cb1b1c3d63fad021ecf93e1,6656.09,São Paulo,SP
751bdc4d83a466c7206cd42e8f426b03,6648.93,Ribeirão Pires,SP
516e7738bd8f735ac19a010ee5450d8d,6643.09,Rio de Janeiro,RJ
5670f4db5b62c43d542e1b2d56b0cf7c,6630.09,São Paulo,SP
5d0363b33554b373851fc1622e4d5f3c,6610.79,Atibaia,SP
609e1a9a6c2539919b8205cf7c4e6ff0,6595.23,Brusque,SC
92eb0f42c21942b6552362b9b114707d,6548.63,São Paulo,SP
11305281b50fff20ae8bb473f8e11876,6528.7,Ubá,MG
282f23a9769b2690c5dda22e316f9941,6505.08,Belo Horizonte,MG
ee27a8f15b1dded4d213a468ba4eb391,6499.0,Goiânia,GO
4c03b9dd4c11ee2cb35c96c49efc9420,6458.6,Campo Limpo Paulista,SP
34056b8b55c1775a22af2331670a799c,6455.4,Penápolis,SP
6f892e20a171e98efe17fdb971ff319b,6438.700000000001,São Paulo,SP
8a32e327fe2c1b3511609d81aaf9f042,6429.01,São Paulo,SP
7dc8c42cc750eeafea6c85712ffee9bf,6409.68,São Paulo,SP
376a891762bbdecbc02b4b6adec3fdda,6406.23,Goiânia,GO
dbdd0ec73a4817971d962698f2fea022,6384.0,Fortaleza,CE
4b5f66b7adcf57f1ecc0d3c07dd6b177,6381.78,Maringá,PR
02f623a8eb246f3c5f7c2f96462654e6,6378.0,Botucatu,SP
57e632711dec9ec14ca7546769483e7e,6350.06,Navegantes,SC
670c26e0f1bf8d0576271d5cfaec6d2b,6341.6,Maringá,PR
f4c4daa86e30c7e5a553a8d518ac03a5,6301.91,Cascavel,PR
dee656f0f566ed1aa85bd137c943f08f,6271.9800000000005,Cruzeiro,SP
bd4889b5e9133b35b66e42a8665cea5c,6271.9,São Paulo,SP
6b243f80ed07b10f0e8aa0f21a205f3c,6260.1,Curitiba,PR
2fdde51ad3e12f297da656d4fbd5d0b5,6252.0,Joinville,SC
ea67327e24487bdfac5fbfa37ea124df,6250.18,Ibitinga,SP
2528744c5ef5d955adc318720a94d2e7,6245.0,Jundiaí,SP
f12ff17ad8bbf01ec5c33b17e506649b,6241.0,São Paulo,SP
eb3071b9f0b0ddaa2df5ea130f09f26b,6230.0,São Paulo,SP
b19f3ca2ea475913750f25a5c37c8d8f,6202.91,Divinópolis,MG
cfa5ab0e4d3fc212fd0b3410e7081c62,6180.8,Ubá,MG
9baf5cb77970f539089d09a38bcec5c3,6129.67,Indaiatuba,SP
dfc5fb7259bb2b599ca565e6e9448f0f,6124.63,São Bernardo do Campo,SP
ba143b05f0110f0dc71ad71b4466ce92,6110.58,São Paulo,SP
2c9e548be18521d1c43cde1c582c6de8,6109.44,Mogi das Cruzes,SP
d6b664fa0667064c6d76394e7848d790,6080.0,Araraquara,SP
6a8b085f816a1f75f92dbac6eb545f8f,6018.97,Bebedouro,SP
bba74270a87732727b5a3b4fd9ac1c39,6001.59,Betim,MG
37515688008a7a40ac93e3b2e4ab203f,5986.6,Dracena,SP
688756f717c462a206ad854c5027a64a,5966.54,Guarulhos,SP
f84a00e60c73a49e7e851c9bdca3a5bb,5949.9400000000005,Rio de Janeiro,RJ
91f848e9f4be368f4318775aac733370,5932.599999999999,São Paulo,SP
b14db04aa7881970e83ffa9426897925,5898.6,Sorocaba,SP
0691148aee60ca47977c187804f935ae,5868.51,Londrina,PR
f46490624488d3ff7ce78613913a7711,5802.85,Guarulhos,SP
02d35243ea2e497335cd0f076b45675d,5794.0,Natal,RN
e8b4225284fbb02d16f200513f1f395d,5788.52,Novo Horizonte,SP
0bf0150d5b9d60d9cd2906003332f085,5774.6,São Paulo,SP
05d2173d43ea568aa0540eba70d2ca76,5759.66,Alfenas,MG
3ade81dab5a172b88e1871c28ae05260,5751.6,São José do Rio Preto,SP
b4a476fbd28de64b1e347abf9089366a,5724.04,Itapevi,SP
080102cd0a76b09e0dcf55fcacc60e05,5716.78,Belo Horizonte,MG
9616352088dcf83a7c06637f4ebf1c80,5703.0,Umuarama,PR
94e93ce877be27a515118dbfd2c2be41,5674.57,Votuporanga,SP
e2aee0892199b1d92530e371abd825bf,5662.57,Rolândia,PR
52ac6f920b7280e4c6d30dd94de6259b,5657.3,Pinhais,PR
8c16d1f32a54d92897cc437244442e1b,5642.6,Blumenau,SC
67bf6941ba2f1fa1d02c375766bc3e53,5610.0,Curitiba,PR
d63c73efd41eb002280e7ec831424edb,5598.0,Piracicaba,SP
45ba18c210d42734ec52c0c1c574e9ee,5589.13,São Roque,SP
817245bcc3badd82bbd222e0366951a6,5580.5,Bauru,SP
f181738b150df1f37cb0bd72e705b193,5529.7,Carapicuíba,SP
04aa0a1c5ce6b222003403a3e11c3cc0,5518.0,Cosmópolis,SP
916c9de0b5ad957346eeeb12f332687e,5480.25,Curitiba,PR
cc3d14116804f7209f3884f6367f1152,5477.8,Curitiba,PR
4917cee8d902e13428c3ec4b1ca6f315,5421.9,Blumenau,SC
575df70bde3f9f2b30bf8d2e9910d725,5410.05,São José do Rio Preto,SP
3f0e48d209018b466fcd3bb4ccfeb520,5399.0,Curitiba,PR
c4af86330efa7a2620772227d2d670c9,5396.0,Mogi das Cruzes,SP
23c38debaffe4a25a30fdbd9b586a13f,5382.18,Votorantim,SP
3be634553519fb6536a03e1358e9fdc7,5370.95,São Paulo,SP
b6d44737c043328708f6749c2dbe50bd,5369.6,Santo André,SP
83deb69e889cf80f82be1dc6d5f2d486,5363.01,Florianópolis,SC
2a261b5b644fa05f4f2700eb93544f2c,5355.0,Porto Ferreira,SP
e62b2d6ac10570a035a30bafcf01d263,5340.39,São Paulo,SP
0cbcee27c791afa0cdcb08587a2013a8,5324.15,Três Corações,MG
c35affa65afd250151285c5917fc1c8a,5279.91,São Paulo,SP
e06f09ec0a4aca210779cf1cfc63cf19,5279.49,São Paulo,SP
02ecc2a19303f05e59ce133fd923fff7,5264.19,Santo André,SP
e9c6969d40e6a3d2d0f90013165c2b98,5239.98,São Paulo,SP
5bffbafbb22daf6d3bfc216a46db8708,5239.7,Nilópolis,RJ
4d0041cdbe51b4617d95c70b19decc74,5235.200000000001,Juiz de Fora,MG
099095b050cfe8eb1ddff5317587e96e,5193.83,São Paulo,SP
b39d7fe263ef469605dbb32608aee0af,5193.1,Ibitinga,SP
f67efa3f0b6761102a7f8c6b7b571f5d,5188.68,Curitiba,PR
f680f85bee2d253556ac91be391d2c82,5183.92,Carapicuíba,SP
5b179e9e8cc7ab6fd113a46ca584da81,5173.5,São Paulo,SP
822bad9bc42b51213ba522fe87b7ab5d,5160.0,Balneário Camboriú,SC
709e16e2b25c7474d980076c6bfc4806,5151.9,Birigui,SP
d566c37fa119d5e66c4e9052e83ee4ea,5145.7,São Paulo,SP
afe0067131b73e40875c9b6c10bd2e21,5130.400000000001,Lagoa da Prata,MG
835f0f7810c76831d6c7d24c7a646d4d,5130.0,São Paulo,SP
fad44952713764836814be105382aee5,5129.0,Rio de Janeiro,RJ
f84fa566034f5e8e880a07ec624c56af,5093.79,Indaiatuba,SP
f7496d659ca9fdaf323c0aae84176632,5087.57,São Paulo,SP
9674754b5a0cb32b638cec001178f799,5069.92,São Paulo,SP
e0878efa0e0b7e5313ac0b43bc04c081,5065.299999999999,Curitiba,PR
e067ad2c1c0b48758eb1b5228bcf7a68,5042.55,Santos,SP
3df020b72d3d44b3af9d110fa3940b65,5039.9,Jales,SP
3ab971ce71839580d2ae5b4e40fe8044,5002.900000000001,São Paulo,SP
1bb2bdb95f4841f1bba2c0d2cd83d3c9,5002.71,São Paulo,SP
4bf2f4ee540798a61f9636d12cd9cc80,4995.56,Assis,SP
45213867cefbf2cd4c6177e10216a951,4955.42,Araras,SP
dbd66278cbfe1aa1000f90a217ca4695,4928.9,São Paulo,SP
e9d99831abad74458942f21e16f33f92,4922.4800000000005,São Paulo,SP
9df5750209b83567ec144eb299d7d634,4917.0,São Leopoldo,RS
503c1de08ae81a2d86f17951b204db55,4906.99,São Paulo,SP
822b63912576852aea9a8436d72317b7,4905.6900000000005,Mogi Guaçu,SP
d66c305afaec317ebee552073a674429,4886.46,Ribeirão das Neves,MG
abcd2cb37d46c2c8fb1bf071c859fc5b,4880.22,Cuiabá,MT
f789d2c4f2c2eb38fc4373e7a4b35264,4864.24,Juiz de Fora,MG
0d85bbda9889ce1f7e63778d24f346eb,4845.2,Uberlândia,MG
45d33f715e24d15a6ccf5c17b3a23e3c,4838.2300000000005,Sorocaba,SP
1336efc61c316ddf92c899eb817f7cae,4837.31,Assis,SP
9add47bf45ce8e8c7db6b9cf670b1e09,4829.24,Fazenda Rio Grande,PR
4c498c7345e89aebad651544829beca0,4819.76,Carapicuíba,SP
ce69a8021d18961dd2a40269b7c2c293,4818.0,Curitiba,PR
8f580d36c1e9d6fbce95283403c7d447,4813.25,Ribeirão Preto,SP
c12b92bf1c350f3e6bf88d3596219c86,4808.78,Garça,SP
f6122bc84774df1b372bdb3bb88ddb9f,4799.87,Barueri,SP
2a7dc43cecabf23403078e2188437d1d,4795.91,São Paulo,SP
fcdd820084f17e9982427971e4e9d47f,4783.99,Ribeirão Preto,SP
dfa0c4c6229ab200a4a1336b4d7128ff,4777.1,Florianópolis,SC
7e3f87d16fb353f408d467e74fbd8014,4754.99,São Paulo,SP
b2479f944e1b90cf8a5de1bbfde284d6,4752.51,Ibitinga,SP
acce39e832338debb07b02385cde5967,4748.1,Contagem,MG
0176f73cc1195f367f7b32db1e5b3aa8,4733.1,Ibitinga,SP
30a2f535bb48308f991d0b9ad4a8c4bb,4731.3,Santa Bárbara d'Oeste,SP
0307f7565ff85b299b6e5ef162b1b1a9,4728.8,São José do Rio Preto,SP
06579cb253ecd5a3a12a9e6eb6bf8f47,4727.2,São Paulo,SP
ad420dd0c4f92f8af951ac24b86d0cf5,4705.29,Fronteira,MG
582d4f8675b945722eda7c0cb61ba4c7,4702.96,Bertioga,SP
c004e5ea15737026cecaee0447e00b75,4700.0,São Paulo,SP
c9a06ece156bb057372c68718ec8909b,4688.9,Brasília,DF
537eb890efff034a88679788b647c564,4679.7,Rio de Janeiro,RJ
968268a686aa05d1f529fb07dff08130,4677.29,São Paulo,SP
8931a84a914b3fe9b1ddaa4d704947ca,4668.3,São Paulo,SP
1a932caad4f9d804097d7f8e615baed1,4661.0,São Paulo,SP
ef990a83bbea832f36ebe81376335aa8,4642.59,Joinville,SC
a3dd39f583bc80bd8c5901c95878921e,4607.81,Salvador,BA
31da954dc0855f2495c6310f70a2f931,4583.0,Araras,SP
2addf05f476d0637864454e93ba673d5,4552.0,Brasília,DF
c68fb906c8f4b4b946d8386bfa6e5467,4541.16,Jaboticabal,SP
834f8533b2ecb6598dd004ff3de7203a,4538.29,São Paulo,SP
1fe5540d7c1c37a595fefbacd5570d9e,4537.6,Paraíba do Sul,RJ
37dd29b36c458d82f74a953c40c43645,4536.99,Limeira,SP
13fa2a6c6b9d0f43cb588d7c82117a12,4528.0,São Paulo,SP
c840d3fdbba0790404fdae73d253b253,4522.28,Curitiba,PR
180c3376aff0e43dd5788709df48a843,4513.0,São Paulo,SP
6288c69c4ce638e59925e59193f98b16,4506.28,Santo André,SP
b561927807645834b59ef0d16ba55a24,4501.99,São Paulo,SP
fc906263ca5083d09dce42fe02247800,4497.7,Belo Horizonte,MG
55d3daac7c404d59e51c2aa2f4dc5a23,4480.6,São Paulo,SP
2ff97219cb8622eaf3cd89b7d9c09824,4476.9,Salto,SP
e81e1f9c3e762e620f3fb60a51499e16,4465.99,Curitibanos,SC
4d600e08ecbe08258c79e536c5a42fee,4465.34,Entre Rios do Oeste,PR
bbad7e518d7af88a0897397ffdca1979,4462.22,São Paulo,SP
8bd0f31cf0a614c658f6763bd02dea69,4455.34,São Paulo,SP
b90e891671cffd9557f33a97dc523645,4449.0,São José dos Pinhais,PR
2e3be8a987a30d7544dbbda6861cc14e,4430.84,Belo Horizonte,MG
d379f449f2a3b271bc01c0782020f705,4423.06,Divinópolis,MG
0ef83d7d83ed97cd2a0049ac8be5f88a,4421.01,Curitiba,PR
f021c962aaba8ef6eb527a9c2c8394d1,4398.5,Itajaí,SC
beadbee30901a7f61d031b6b686095ad,4373.98,Guarulhos,SP
15aac934c58d886785ac1b17953ea898,4353.9,Muqui,ES
eed78ac17f7f795a19a709745f00cd4e,4349.5,Botucatu,SP
a3f0b55de503387383c7b1de3ad7f678,4348.400000000001,Curitiba,PR
c500367424994318b9e779ff1ae9a330,4346.4,Paulínia,SP
65febd49fd28ec955651299159b1f527,4319.7,São Paulo,SP
23613d49c3ac2bd302259e55c06c050c,4293.0,Porto Ferreira,SP
9803a40e82e45418ab7fb84091af5231,4278.75,Rio Verde,GO
282c7480173bb9c01dd41cc739fec010,4274.2,São Paulo,SP
cc5a78bbad32776dc4e3af205218368c,4269.18,Divinópolis,MG
1fdc574883ef3b33ad41562d93f3a74a,4251.0,Limeira,SP
43f8c9950d11ecd03a0304a49e010da6,4249.59,Carapicuíba,SP
9b1585752613ec342d03bbab9997ec48,4248.98,Rio de Janeiro,RJ
6ec1a01e866584bb679eb9b098345919,4248.91,Santos,SP
3c03b12bab54d8b37d79d914bfdb1aa0,4236.34,São João de Meriti,RJ
98dac6635aee4995d501a3972e047414,4235.85,São Paulo,SP
8b9d6eec4a7eb7d0f9d579ce0b38324d,4232.54,Mesquita,RJ
8a130737016f838139d31878787a39c9,4222.03,São Paulo,SP
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,4198.9,Rio de Janeiro,RJ
8bb48dc19fccaa8613b6229bf7f452a2,4190.72,Assis,SP
891071be6ba827b591264c90c2ae8a63,4177.28,São Paulo,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,4168.18,Indaiatuba,SP
5c030029b5916fed0986310385ec9009,4164.4,São José,SC
bccf933e006e9b94a6184af782963e77,4162.74,Assis,SP
f76a3b1349b6df1ee875d1f3fa4340f0,4160.79,São Paulo,SP
cd6efc47efaabf134f8bdb654e10b4f1,4158.55,Rio de Janeiro,RJ
6fc26fe110feebd80a433e1f012a84f9,4150.87,Fernandópolis,SP
d20b021d3efdf267a402c402a48ea64b,4140.17,Ibitinga,SP
681fce914360217db47784ae28905a96,4127.33,Araucária,PR
42b729f859728f5079499127a9c2ef37,4118.86,São Paulo,SP
e883aa812c37a7413226856f4579fe91,4097.1,Itapevi,SP
2a167ca73899c85001a837d8fb4962f6,4097.0,São Paulo,SP
382229d1e840115ffe3dbf5ff460e417,4096.96,Rio de Janeiro,RJ
951e8cef368f09bb3f3d03c00ca4702c,4092.29,Ibitinga,SP
99002261c568a84cce14d43fcffb43ea,4088.0,Cuiabá,MT
b17b679f4f5ce2e03ce6968c62648246,4084.75,Ribeirão Preto,SP
2199e7fe213c16213bf5d6a7eadc9a5d,4078.29,Registro,SP
ec8879960bd2221d5c32f8e12f7da711,4062.4,Itatiba,SP
d5ba419e26d246a0719437cf37d9b46d,4061.4,São Paulo,SP
f35b3c613c4f7b2275f4185d0a3c59ec,4047.25,São Paulo,SP
a0415d9b25ede3c4b1e477e9916ffc03,4044.1,Nova Iguaçu,RJ
715bbd5ba4e6b74cb0d2f29eb45058b0,4043.3,Serra Negra,SP
3c7c4a49ec3c6550809089c6a2ca9370,4033.6400000000003,São Paulo,SP
e70053bf73d1b5863932e53a9fa47496,4025.0,São Paulo,SP
55a5b51f93f2b70ea513f5a047b0262a,4002.3,São João del Rei,MG
cb41bfbcbda0aea354a834ab222f9a59,4002.0,São Paulo,SP
6b333a05bf188ef3e1f1662a86bd9855,3990.91,Brasília,DF
1b938a7ec6ac5061a66a3766e0e75f90,3987.6,Penápolis,SP
bede56095ba33c42038fb85f707b8a42,3973.9,Valinhos,SP
50c9975695009e5e6473912e83a6d1da,3964.4,Cláudio,MG
bf3c6d2a28b2b5501e6c15448982dcc9,3956.5,São Paulo,SP
3f995f07c49d0d55a99d5c54957f7d81,3955.7,Itapecerica da Serra,SP
81f89e42267213cb94da7ddc301651da,3955.0,Presidente Prudente,SP
d12c926d74ceff0a90a21184466ce161,3944.18,São Paulo,SP
11bfa66332777660bd0640ee84d47006,3925.87,Ribeirão Preto,SP
fde0cc9ea29c8ccfc0a2c22256a58c71,3922.0,Curitiba,PR
232a6014e7b10cba61c6c2b2ea6bb4b0,3919.87,Cafelândia,SP
7f152321c60a266edc53af1925ef96c1,3919.8,Criciúma,SC
d673a59aac7a70d8b01e6902bf090a11,3908.94,Ibitinga,SP
79ed755314cfe6df0daef2c6cd3022cd,3907.5,Rio Claro,SP
3361277dc30b7cccdb0c286b24219756,3905.05,Maringá,PR
f00e21b1e91a79653163b7fd8f293ff1,3900.09,Andradas,SP
271c58a1d139c45eaf3316107c6d3a3b,3897.52,São Paulo,SP
6a0cbc8af2e8abd1bdfb777943d174c6,3894.05,Batatais,SP
14d7985702e72162bbf13b6beb74ab2b,3887.0,Santo André,SP
02f5837340d7eb4f653d676c7256523a,3883.05,Curitiba,PR
8090490573c6c0aa343a7231ebcb8c86,3871.1200000000003,São Paulo,SP
42fa4ee7240e9b8eb4576358ec142ba7,3845.7,Caxias do Sul,RS
7d76b645482be4a332374e8223836592,3843.93,São Paulo,SP
8ed8ea9a57c862f2c18c2fe41f601d56,3831.9,Blumenau,SC
13d058e4eeac2ce8217660b2f8a05812,3829.77,Osasco,SP
3f3486b61f45078d4f31ee5e43d8c5bb,3829.73,São Paulo,SP
6860153b69cc696d5dcfe1cdaaafcf62,3827.63,Capivari,SP
f0b47fbbc6dee9aafe415a6e33051b3f,3795.91,Mauá,SP
2e13c71026e1a39ba5cc1b86dcb679aa,3793.0,São Paulo,SP
38874e327ce94d11390b96eb42d61928,3779.94,Itaquaquecetuba,SP
5d9dc90a686a8fddacffab6bab5653a3,3761.94,Santana de Parnaíba,SP
edf96ef93ed595084bbcbd9224bd2894,3757.0,São Paulo,SP
2d2c62bef4c8ba0dd74e0e228e808539,3749.0,Ribeirão Preto,SP
1d0997ff06b524ce9289ffd75114ecd3,3747.0,Recife,PE
3c4e0452bff7a2a788179488d3d77032,3746.4,Colombo,PR
eb4df17aed01d918c65f0f8d650900c0,3739.87,Paulínia,SP
602044f2c16190c2c6e45eb35c2e21cb,3739.16,Ibitinga,SP
0509040ea3fe50071181bbc359eb7738,3737.95,Belo Horizonte,MG
77e4abfd739aed9c46480f90f81c0eb4,3736.99,Brasília,DF
8f119a0aee85c0c8fc534629734e94fd,3733.68,Barueri,SP
66dc1b1632bd6a3e508510c5b3492107,3721.39,Jaú,SP
23a0ffca143a15b9b5bbdb7d552f626a,3718.51,São Pedro,SP
822166ed1e47908f7cfb49946d03c726,3714.83,Três Rios,RJ
ec80e49e69745ab6c14f984bf2149423,3709.0,Limeira,SP
99a54764c341d5dc80b4a8fac4eba3fb,3708.7599999999998,São Paulo,SP
a44fb5a447105f8469bdf16bf9159f25,3706.1,Porto Alegre,RS
f3da5b2ff499efb8d4a6d371d175d7dd,3702.29,São Paulo,SP
520b493b57809f446cb0a233bb3e25c7,3698.9,Santos,SP
c0563dd588b775f2e37747ef6ad6c92c,3697.2000000000003,Santo André,SP
4559697a8f7e637227c2eeaed843baff,3696.0,Presidente Prudente,SP
38e679b9e0064cd94c6f035707344dae,3694.5099999999998,Londrina,PR
5f5b43b2bffa8656e4bc6efeb13cc649,3677.2,São Paulo,SP
b1fecf4da1fa2689bccffa0121953643,3669.64,Campo Grande,MS
2745f798279e0ed033addcc1474776d7,3668.53,São Paulo,SP
c731d18cea9bf687ffee82a241c25b11,3662.0,Concórdia,SC
df560393f3a51e74553ab94004ba5c87,3661.1800000000003,Loanda,PR
33ac3e28642ab8bda860a2f693000e78,3661.03,Cotia,SP
8b2492b7ff4468839593fafeed55bad9,3660.08,São Gonçalo,RJ
56642bcb79900e777d68e91915cb4267,3657.64,São Paulo,SP
7f2617c58d5d06806987308b45654351,3656.8,São Paulo,SP
5d3bb11474a06bdc23fb9e89f1164ee0,3654.6,Assis,SP
e49c26c3edfa46d227d5121a6b6e4d37,3654.25,Brejão,PE
f97e2b0650c2068227e1d366140eb62f,3654.0,Santo Antônio de Posse,SP
6bb0724edf0b62fb91ac404873a97241,3653.0,Cotia,SP
406822777a0b9eb5c50e442dd4cd3ec5,3648.08,Tatuí,SP
ed4311e67debd72b8610a5347a743087,3636.0,Guarulhos,SP
1eade46fba20122dc4aefb379f8c636b,3635.37,São Paulo,SP
96804ea39d96eb908e7c3afdb671bb9e,3610.7000000000003,Ibiá,MG
21e83881401b92b49fb09a16d3852291,3588.0499999999997,Uberlândia,MG
3364a91ec4d56c98e44174de954b94f6,3579.94,Porto Velho,RO
3c010235b7345c92f125d14ee232a76b,3578.0,Mandirituba,PR
3d8fa2f5b647373c8620330c4e077a9f,3571.73,São Paulo,SP
f2336e113377dd21c744d9c4fc8293a9,3563.0,São Paulo,SP
218f991754f360af9c2daa5e0b8e990c,3554.32,São Paulo,SP
585175ec331ea177fa47199e39a6170a,3549.0,Montes Claros,MG
71039d19d4303bf9054d69e9a9236699,3537.2,São Paulo,SP
276677b5d08786d5dce7c2149dcce48b,3522.0,Belo Horizonte,MG
6750d71153f00fc58829af2a8ef1bcf1,3514.0,Rio Bonito,RJ
e7d5b006eb624f13074497221eb37807,3478.93,Santo André,SP
