product_id,product_category_name
a2151451d8c68ef83187a295422a8334,Móveis
02f875bbe513c98bf25188a84b42dd39,Móveis
d67c3a409aba425d0b60555276bbefd5,Cama Mesa e Banho
4228948b18fa440eee77ce59e7051853,Telefonia
541e61e8b040cedf91222bb991955748,Relógios e Presentes
21f3c02a56cb1c530fd3c87a858c562b,Relógios e Presentes
21a53da27d4b830f32f475a09f0bd54a,Cama Mesa e Banho
63bff8e34e5c639696856394be9a9ac1,Papelaria
5e544127b9716110dc0cf017218896c2,Beleza e Saude
ce5a5a85a0704113bd7fd75b3fbaed71,Cama Mesa e Banho
9fe172fa8e662ca8572cf12abf8bce23,Bolsas e Acessórios
f100f4ee5e2b55d163a3f7c300c24d26,Beleza e Saude
a412e6de2f924b291fcd8911e0f25eae,Brinquedos
7e4453fdebc830f4198332526054960f,Móveis
3d514fecadf6cef40a2a32a3c20cd1c8,Brinquedos
0383c4d17410e421f6a8b905fb9adcbc,Ferramentas de Jardinagem
f288cae3916218ec01f708d093b29d4f,Ferramentas de Jardinagem
188726239018149882525f46706b9bd7,Relógios e Presentes
1c7bf92052619cc8b84907741fd0cedb,Esporte e Lazer
44d53f1240d6332232e4393c06500475,Sem Categoria
2fb9e46750ac55362f7b642f12b5835b,Acessórios de Informática
91fd85f0ce4e46aba09a5777469f4127,Sem Categoria
8734d9a13b93f1f8addd0be7c53b6928,Dvds/Blu-Ray
fd3449bd706d46a7196d18bbd38b32f4,Eletrodomésticos
c664fefd1535d526b427ea18dab22bd3,Utilidades Domésticas
635c4d1abbc47f87a51cec367caeccdf,Bolsas e Acessórios
0c61745b90fbcbd2a7ac7d3cccde8776,Beleza e Saude
04be6baed9b1c67197a4b2dd2f5b637c,Móveis
c63ea4621680c1b0fca8864c0564bd78,Acessórios de Informática
70ad1cce006c26381f72387a1cdb2bf6,Acessórios de Informática
8d117b157de0b1a41b75de2833fd4f6e,Consoles e Games
4ba4b0ac2133ce048ceedc2355bec253,Móveis
6abe34a6ed575743a8803dd6dd7ee5cd,Móveis
fd7d446e2582c5bbc8be63f9179e98ac,Pet Shop
92b82f3b6d4670bba0ae207094f1d226,Móveis
abe90b94fe9bb697a9f2bd7e25029c2f,Audio
8a26f391ab8b209f67d87dd358f6f004,Sem Categoria
dd231637766e756fd1cf2fd80501fce1,Roupa Masculina
21c080d8ac76a1d2b095d6353864a24f,Móveis
72d3bf1d3a790f8874096fcf860e3eff,Brinquedos
e9ceb9123d3103b7ad293c168dd3a547,Cama Mesa e Banho
871760e304a33f81d67fc135d2c437ac,Cama Mesa e Banho
ae8075d523c78e51b70c30ec84497683,Esporte e Lazer
7983db6d188350c1bd47183bb7fb0049,Móveis
724108b75f8ef4c9984daac0dcadc482,Esporte e Lazer
fcf8767deaa2d325a3150d5bcb8acbea,Beleza e Saude
b516bcd976124fe39effaa262a2d295c,Acessórios de Informática
8820ae0ed6d06aa20f6ff430acb8651d,Bebes
bc072f287b475a918c00b3478d1bcef9,Automotivo
027e1564c58eb02f39089b2b1f28d5e0,Calçados
b10d71016458b5278240f4ff330f5d3a,Eletrodomésticos
97b3b8e8ed22d0ceb3b3c520e806a334,Eletrônicos
758eb93d6519618b22b2721413074847,Casa e Conforto
6bb18295cc019bf3b6dc7c773411d530,Artes e Artesanato
3f879754671b3c5cc288f787246b10a1,Bolsas e Acessórios
22633013199a5fbb2c0094a6e2802386,Brinquedos
3c025396e63ff6925a3b68781e8b3456,Instrumentos Musicais
a7216be504e1ff211b67479ab193a552,Utilidades Domésticas
3631b85819ccd66432f8e4b5fb568cf2,Utilidades Domésticas
c43b672f48eaccbecc94cdf6b4f53485,Beleza e Saude
c224f464aeeb2c6af33f0682a181efa7,Utilidades Domésticas
f2d362fbb792bbe0233ab254111eca4e,Beleza e Saude
731509faf04a1b5119c24cc34f0d790e,Perfumaria
45d632f44d8cf0d14da29f0bb204524c,Móveis
cd9e2444207cd970011fe53c19d72caa,Móveis
5f315c482ee138f3766f5a9169f16ba6,Relógios e Presentes
71e2b3f30ba90c0eeaf3d43ec349ca8c,Beleza e Saude
a142a106133a43bc55573a6a77be9d57,Climatização
0df08d9f73f6c9aece41672e5f3c9cda,Bolsas e Acessórios
75a320dd19d196149ee1514926d97bff,Instrumentos Musicais
7b1f8f93b6f8c691bb739451774f07b0,Automotivo
867860cb9f8724722b424497dfe1d491,Cama Mesa e Banho
f2b264b1a4602b87d64eebefc899c1d0,Ferramentas de Jardinagem
9cfca0dc6dd43d12b7de84a5e1e0a429,Cama Mesa e Banho
c925e3dea45558e88442e52f0cf3d7e9,Automotivo
24d746a5965b583493871d11f75b1068,Instrumentos Musicais
b891c682fc2f37ea421cd3bf2f4fcd00,Utilidades Domésticas
755073cc68bc18919f48e8544dcd73d7,Sinalização e Segurança
29d405763934f77ce87d3cdad21b7805,Beleza e Saude
e2f714fbe2ae1f8ef2d9827295ddc972,Cama Mesa e Banho
947c79ffdc05997e940df6e00bc8a82e,Beleza e Saude
9c4a4597e2a9508d9e9f329fb27650b8,Relógios e Presentes
862112f0c6327bdb9d1c52176ce1d482,Consoles e Games
51d6e4daf9bf0f6a2920a4bd23be3960,Telefonia Fixa
78e780df15a8af21016b07b8f03b8904,Beleza e Saude
cf9acdb2a4cecac3bd28a9a3e7bbe615,Automotivo
0645b477d9a79945e55ec6be1605b5a0,Brinquedos
b5fd066805e6dbd581736d37d6313bb3,Móveis
d23f2f3a0d52d3cb9effc0e11bae4bff,Móveis
4b5e26931a0b0d3a690a3f520329a975,Esporte e Lazer
e93a471ae7f8acd97e41203e59a434e6,Móveis
8dfb62dd226c4b734e5a51fc114de949,Móveis
0f370babdc8148e1dd9d4bfc3235982a,Relógios e Presentes
4deb009c36a910076a023947a7929201,Consoles e Games
99261353f5a1325e45c9f6e6c81ca0f3,Eletrônicos
528f7f36cb42efa01708315b00ced778,Móveis
582c166bb305eb330d28695a084720c1,Móveis
4105d1e0439f5f75b5da2a645905d747,Brinquedos
300a260403e9dddec957d7f272faf20e,Cama Mesa e Banho
e3f7b3cbb0ccf1f1e361e6974b22e346,Cama Mesa e Banho
e952feb7c657aae141c56f208088d511,Sem Categoria
98f129cbe241892b96fca3363f2caed4,Artigos de Construção
210927ec4e766c525d07a1c17d4bb578,Papelaria
3c949f7dabf571691248f935a0063fbd,Beleza e Saude
918f54d64e36db4f2560c49199e64e12,Acessórios de Informática
2d1a8b45479472a709ff5e6be0f1341f,Móveis
7aafb113cc4cdd6f842135ceb2ba4b50,Esporte e Lazer
8019fbe8d40bc84f08ced347ed6908d4,Móveis
8b100f92b312e18e03f0ee8f0c0011bd,Roupa Feminina
089245791e0895da94a8791bd68a2085,Automotivo
1b930f20f389f3e3d057b9e3e85ca83d,Sem Categoria
994e65eb77f3501f497e7fd860b0ea9e,Ferramentas de Jardinagem
9bfc55df037ce3ac01bfd84781adf7e5,Audio
70358ca9f95694a2b9e41eed6edbd7b3,Acessórios de Informática
cb1b037c120d9dad45d63a2723e46f18,Malas e Acessórios
5317ab3252cac4ab9097bcf38a826663,Acessórios de Informática
465b705779143ae0e43048b1a25007a1,Acessórios de Informática
0e7467f597732a74c1f98f7703117626,Beleza e Saude
9c5cec867c62c0ec4674b002eb1c3e0c,Eletrodomésticos
8814548104f71bb92ca911ffbe3fcfca,Instrumentos Musicais
711032db75fae9c76c17020aa359a99d,Telefonia
82c3ea364e5480f335f6743ee725a921,Acessórios de Informática
cd6141650f23cd9f6bd573a52d7af39a,Móveis
63888810573fd78e60644cdf803cd2fa,Esporte e Lazer
5ccdfc35d9cff8db4fa46b83d5712899,Pet Shop
6ac3978babf6ca76087369391bb6ce5a,Utilidades Domésticas
8528c3cdea861b628e7628da757ba5a7,Automotivo
6deaf130a6ca84c4f96de7804880660b,Consoles e Games
69ae89e3948c9332822d27357a23b014,Bolsas e Acessórios
3c839ed874f2e0444a38bfc8daf5ad5e,Utilidades Domésticas
9fd8c99aa3c0ce6aa140bc8cce4ce462,Utilidades Domésticas
0ecad0adea69d2b6331c84db4876d15f,Acessórios de Informática
403f76f6cb6bac59fe7dcb462ec42ac3,Móveis
6e7068f054aef49b1900247c5c1b752b,Automotivo
5eae236b07a8c5db6299c7f9c3ba2e6e,Alimentos Bebidas
74706845a60b5ad457b7fa501aca8b93,Cool Stuff
e919bdbe0314f5cef7d86707f9d89c1e,Utilidades Domésticas
110adb18eeba9a0984478ee3c9302e16,Automotivo
837f3d09b625825bd84bfccb1f51d8be,Sem Categoria
7abbaef823e4f46c3658df45933a06ae,Utilidades Domésticas
54a0f3e8ca45ad0d439759eda20c864d,Telefonia
374ec50a47f4522268202535a9b0e821,Telefonia
c697e67e0129d1836951f781a913cb4a,Cama Mesa e Banho
f79e80cef766188c58d8231218a2ae3d,Móveis
c0747e098550ba48a597e31baf37f519,Pet Shop
e9beecfff0ff694e24d6e8d18c855fbd,Brinquedos
58f1f70c378b16f78eff44c7104aa772,Esporte e Lazer
550879cea3c81b3cf707362060e4fa0d,Beleza e Saude
140864d89d0171d33aa847a99fbb1787,Utilidades Domésticas
fe2f068d3b10f48ac104cd8c8dbcdfe8,Esporte e Lazer
e47b2f2b628e82c961a82a68a4400339,Casa Forno e Café
cf4f52b8f3c906f11d98e8866614f140,Agro Indústria e Comércio
8f5cd67d0e2be158ff1e6c0b841686a4,Telefonia
95dacbf52db1d378303344b43f821cb6,Móveis
7f04dc0b85182744b422109acd2d40f5,Móveis
b31c4e55a23622a7ed5c0a2db4e43f1b,Esporte e Lazer
c7bcab3a7039340cf46705f43bab3ee2,Cama Mesa e Banho
205448428c05215b1d0bd5c9d2a1ee3c,Cama Mesa e Banho
cb07b3df7c64648bbeceb85cacd464c9,Ferramentas de Jardinagem
9a98180ffbd0765e89f11cc8dd2385f4,Móveis
3cb39171fd36c50097f2dedbbe0dfe6e,Automotivo
060c584206d08377a1408fd7afc08b0f,Esporte e Lazer
2794308672e65bc5a970a627ddb9b0f1,Utilidades Domésticas
db12ac2c4b6f38f091e197cece7d4a3e,Móveis
753531d6b13f62a1aae9baefa606a470,Beleza e Saude
5e72175cdfc45b8211c357f26d5c3b01,Cama Mesa e Banho
52fa1c39166d4ec1aaeb465c2e4ed999,Papelaria
53d090c54ee11e8f6ea8cedfcce57519,Móveis
c6cd44f8f6b12ff7a20d0b51ff3bfc82,Brinquedos
0829c25b4a3efca7651f07cd4b8e05bc,Acessórios de Informática
6252b27a90918a7503170102a8b630a9,Eletrônicos
65e3848513c9ab70bf542e5d694cf072,Beleza e Saude
78fad3f4efdb56669eb01fbabfe93b44,Relógios e Presentes
7970fc94b50ea49cd73d4f2910f2f5c7,Móveis
efa00ca4229c1a9fa813fd0a872cbb1e,Perfumaria
5ff4076c0f01eeba4f728c9e3fa2653c,Bebidas
a4c2f0735962e3bcce149351d387ffd9,Esporte e Lazer
db6065d633b0e40022ef1de6181bd1dc,Brinquedos
eee06252189d5bb575a31c9672cd67ed,Automotivo
25c609f360a2c4de3b112e3fd9a16a24,Automotivo
797db4aaf1d7db19f13d21423f07b8e1,Automotivo
6a869de4b940e2bb63a0f869754a9c34,Automotivo
55403fdc84a027ae6565b360af50e1ee,Perfumaria
067f55bc1dd1107c9be607b643d433b3,Automotivo
638a9114d65182d28b1cf8a99e72d90e,Artigos de Construção
2835bf7dc6f51f7dcd51d2ca3ab60ce9,Móveis
aa29e7cef9f6eac9436c8e91ad9d8190,Acessórios de Informática
061b1614b0e2a54bb06f23af8308b55d,Telefonia
4107643eab592b95cf9d0e376d522aeb,Cama Mesa e Banho
c3f0567155098730c30259bf19b54fdc,Bebes
00c1e6d55fe174bfbb179257255e49bb,Cool Stuff
b80bd0ecf8c5136d199aa50b63dbaf6c,Móveis
40b6762970c412b5b5392cd0d4c006b1,Móveis
8ec34ae48c0cc0ed37d37f31aad47c99,Automotivo
01af6a4592d74b6d41ceeede0bd8b417,Esporte e Lazer
8ba1c0c3f71e72e2a934dbbb99314d71,Beleza e Saude
159afb2051a2a69bcd9a594ce5ed6452,Malas e Acessórios
4f017feb2973d563da787c6ac3073b44,Esporte e Lazer
3f865b4848677595ed67740b3330d99e,Acessórios de Informática
33a8f9ff2a9a41c0c49a24d12e106151,Utilidades Domésticas
c98141af5de0ad24a74753a12a9eb40b,Relógios e Presentes
16765bcb7b5644f6fd28a40c0cfa2a97,Beleza e Saude
bef21943bc2335188429e1638ef99b81,Telefonia
de2505e32f3a22f6b80bb58d798c4ccf,Papelaria
1361837a82c3ee5591e56958e3d89bce,Casa e Construção
4338d9da0d2fabd85d1f0adb30b2789d,Utilidades Domésticas
2fa0dd76935b81bb4fe9cc959138758d,Utilidades Domésticas
13a3c6eda5d4bac4227c158ff70f0a8e,Underwear e Moda Praia
c8d90cfcce13c0471dc483876a080e87,Telefonia
a35908642db2ef18437c352a421035ef,Ferramentas de Jardinagem
a7206a94bef040212c063390c1f2e4e0,Beleza e Saude
957f6d6b55b78746f89e976cba785440,Móveis
315affd5901833621c947264eb9f2588,Relógios e Presentes
c2613aec0520c43e665ff0d037adbfa7,Telefonia
f05901e010ebaa3924276751a35e6004,Móveis
5d43da09d9bdd70109b2cccd41632a06,Malas e Acessórios
862f17dc2045dfd49116593f512037e0,Bolsas e Acessórios
25e8c983d94d410066929065c0d9cf53,Cama Mesa e Banho
775596b5ab8f1cb5890c7263c1c92bc4,La Cuisine
1dddcf66e6d46f1b94005221d92c6eca,Utilidades Domésticas
84ec53de4608c94e064a22e2840807d2,Utilidades Domésticas
2f07e976774b91520e17dd3b2dba73c3,Climatização
691e72a37278e33ac031c3976358446b,Brinquedos
daa5000b84b8bd4a9e8e622f154ac0c5,Beleza e Saude
76d1a1a9d21ab677a61c3ae34b1b352f,Sem Categoria
b4763c2caeeac2424b64aa199789b81b,Acessórios de Informática
64ab807f335fbe6aed126b2b5a094538,Móveis
2c01eb4d04c415d2ddef3a769b61a426,Papelaria
be93f4f9930c70a83456e2c9cb408a85,Consoles e Games
28ac6d1bba15836f62a2a4a561aa89fb,Utilidades Domésticas
1e2d91422457309faff377cfb67db149,Utilidades Domésticas
b121f98815a33782f552005a2f39c6a1,Bolsas e Acessórios
6802aa790a9a2217f0019b44973c8268,Esporte e Lazer
3d77287739b6bf1ac163ce2d77570ada,Móveis
2a303002260ff8749ef2a438413895bf,Beleza e Saude
fcf4c9a897ae906e5a467ebf4589dffd,Bebes
c571ff0670b81b663ed2dd31338c5ad5,Utilidades Domésticas
69594b9c8acebfbd1bbc19f782680d4c,Consoles e Games
837b5c6df9ceb8a9c604e78fde0e60a2,Acessórios de Informática
0d94e21c8156ffa3dcb77cb1d456ef80,Cool Stuff
2fab6789523833dd6179314d5c7da56f,Móveis
68e6e8fd8c5f5b252b105d00daa9b57b,Móveis
6a56304794f91b7996022b7ce5337371,Papelaria
331e79a28ee5afbb321a3146653085f2,Móveis
7d08c685504c66533015d5366856da12,Brinquedos
ab6edd00a29d1e29948284a492497854,Eletrodomésticos
381402fe1e8aa91c45f813615ab5a596,Relógios e Presentes
67cf741b2e7fa5801046eeb8b95b8aa8,Telefonia
3ae687254f61c1ee2d53a48299fc2cc7,Automotivo
cfc37213adcf7bc0a35084f70a312b13,Instrumentos Musicais
c5b6cb0ce3279d64025831b972bf5dee,Papelaria
00a0db09dc7c94d512ec51900141ed69,Acessórios de Informática
46fce52cef5caa7cc225a5531c946c8b,Beleza e Saude
a8aae2d57f0b7d4b495da36a2ea21385,Artigos de Construção
dd995c28b8042ed14cdc71daf16dc2cf,Utilidades Domésticas
f98669b114883609dce5f0ded424d81b,Automotivo
1e303cde4e3a92980a46ccb221a22e11,Utilidades Domésticas
4bc694564c0e9e411942047bec1c0515,Ferramentas de Jardinagem
21d7610668a41f5ef8f24bfa0e13b315,Eletrônicos
069b1293b22c9d000af947225ce14791,Malas e Acessórios
f2577870331ed710015cbfb36ce2e027,Bebes
bcc8dd5518ca336cfcdbb681592df5e3,Brinquedos
368ba390a67a37fa114450dc1f19e047,Bolsas e Acessórios
bf730d49d016a80c9c66b4c1768a7933,Pet Shop
4428c8810d85a949afe441cc0d33f756,Móveis
cac2a35a7d2ff513045a3114a29b4398,Acessórios de Informática
7ccf77a35a771800776f1cdcb41b6f97,Relógios e Presentes
f79b6b10ce5885fa36adf4f013681939,Bolsas e Acessórios
c7dd52c6177b277973286c741e7894cb,Brinquedos
b41170a9996e74afc789cb4e75ad205a,Artigos de Construção
7f253218cda162fcc215fd4e0768b00c,Cool Stuff
013ee64977aaa6b2b25475095162e0e9,Cama Mesa e Banho
dd2f30521d540d49a7f2b94cbc99a4d1,Utilidades Domésticas
acfb0b4f47e06f58c0c87f9012418921,Esporte e Lazer
d00f6c52d2730de05fb409f09ab6e732,Utilidades Domésticas
63f9b908e4626ece2e47cec24ff8dd9c,Beleza e Saude
5cbd94dfca12072c25768e0885740408,Consoles e Games
189e7a415a45b6367968db09150ca2e5,Automotivo
624dfd4e171c102a6b6f50a83e522019,Artigos de Construção
3b53b6b3ce85cb52f521117e354480db,Relógios e Presentes
1ec597ef2aaee9e73f32a970247f3192,Beleza e Saude
073ec95c6cd3b2db5d9dc430dcb524a6,Acessórios de Informática
72dd2e7b7e10b8a4083e53c7867c1564,Bebes
57ba617c4fc4ceef2df5f1574e906320,Beleza e Saude
e15cee02291017f6f12b4115ffb417e6,Móveis
96530fd162c17a87b70830cc5fb0f45c,Cool Stuff
26a6bbf34441794b135d4d4642eeece9,Livros
a62b367ed54e81983ba07fdb06d405fb,Utilidades Domésticas
57fd9b6a2704d7c8c9c82380c2e60f83,Utilidades Domésticas
a80de388aa0d0380e27081e741f8408f,Móveis
3bc5164bc7f4be77002d6651da65c98c,Sem Categoria
d0c7f4863cf1497a8bc855b8b09116bf,Beleza e Saude
a4ae122069f05f8ac775375a4f00a907,Telefonia
11b2b219c6995bd51ac7973c2b352a0d,Cama Mesa e Banho
80cd00bb256df12dfc70fa63f2136586,Esporte e Lazer
b27f54561f44d7036b4c0a62349626ee,Cama Mesa e Banho
c10b7cf3152ae68bd9b4713b2230080d,Eletrodomésticos
ede21d9928e12f59d3dcd5586c77cf09,Música
64bf5586d3916fc7f5b671afd0cfeb7a,Papelaria
58eaed8e153f27f810f487f2c7ecc57f,Artigos de Construção
0dee0be4ceb243fbbb1d185e5f08012d,Acessórios de Informática
2dbb8a778d6cdc850691e7e18eea06ba,Brinquedos
effa78286556d5e79cda2b4aba96a534,Brinquedos
6acb66c4ad0cd9bc25065f19c96e1eeb,Cama Mesa e Banho
6df0c13a282c590880f960a873c2989d,Cama Mesa e Banho
f1a052d6459a75dae281e66827d6df8b,Automotivo
0367635ea4efa4eb15a29f1e05887851,Bebes
f72f94500a6463e91cc9ad3a4fa04234,Utilidades Domésticas
b5dfd307658435bd981ff29e6da7e77a,Bebes
a3349ee806d1e1e98d582a2aba5cedcd,Cama Mesa e Banho
5538ed283fd2d0e2a1151507e1cbd59c,Esporte e Lazer
e6d256dd10cfa8e1f36c0423d2b3adff,Sem Categoria
08c63555bbee955cad9c6a9feab9e9d4,Utilidades Domésticas
e57bedf7c0f94f9691910b4e0fbf211a,Acessórios de Informática
3f17be73cd550ddcf19e0e60c3fa14b2,Brinquedos
73a1c27772beb35c2b0caf9a809570f8,Automotivo
35819a9e5342bae7ad7a0016460dee25,Eletrônicos
c968bbc4dfb718031488d3f109fee500,Bebidas
7104eafd29c0b00fe99250034af0d978,Consoles e Games
1d8ff272f4ff5248bde1358ef928713f,Ferramentas de Jardinagem
cb69547b36cd7dd0fd98f7e6469dfd51,Papelaria
a188cd985f0f3f455caaba35a00dc5ff,Papelaria
f8abc2230f8edcb57a082b6ef696e481,Utilidades Domésticas
3fa16862566852fd5dcdb4c0e24c9db6,Móveis
a1b951b4a7ac3dcd035bc6532b95ffed,Beleza e Saude
3798521ff8982fd9b5a3e026676b7707,Cama Mesa e Banho
ddebc97ddf43a9787d1ee7012e394ccc,Cool Stuff
9c522bd0c17e3f233d657b8faec798b6,Automotivo
a07e8af7e44f533552dbfd94f480ef37,Livros
f3f6c295f8683fd04c2a01c363db3ec5,Livros
ba41a64f60b89524bea9c75894ffb760,Acessórios de Informática
0c90ffc8c44fe5d3e020002cc4da9496,Livros
6a984aca8806747c09165b7767a3204e,Cool Stuff
f520d24c6aa8c9b6e73e45517de7dad7,Automotivo
77ddf7d9682490a7d50e7d580460d4c1,Papelaria
6c8b94e30aa28faa5184176c25f137cb,Eletrodomésticos
e23ad0cd69c2d088fce8285de421f61d,Pet Shop
1aec9dac073154a4d6350ad0e773a191,Market Place
b12d44209afd3493a2b1e4f19cf4ec19,Cama Mesa e Banho
108fc05afc7b739e4a355e2bfa12bdc2,Bebes
7a1ea9e2e4d3d489e8f3ff502a7f8458,Automotivo
37e65c3560cce352429c7290f74bf7ec,Bebes
b4183f86c9a0c7a13138ff4575114f76,Brinquedos
c235a7c2c9c539eb3e917705b18d690e,Esporte e Lazer
f5662ef809d3a6f3f5b0dc551aaa819a,Cama Mesa e Banho
7612378170dc7f2a3f9c0e3f57676e89,Pet Shop
2e1b5445dd65296e510e3e8c65ea7071,Malas e Acessórios
9d641daeb448e6a915e1f81234d4cd33,Relógios e Presentes
a25e87065dc111adf2944d046ab3eda1,Perfumaria
08662925c8120f25e41279a5527a005e,Acessórios de Informática
b1631003bdbc3b1e876f83a7d851d74a,Perfumaria
40776699299c733bc0fdbbebdbe8b9cc,Relógios e Presentes
32b2a45c7698faf599ad250c65f6f633,Consoles e Games
a76bb75d78ce6aa4a5202051b4f88a83,Esporte e Lazer
37108281cfb6d9fa07baf471f27eed76,Papelaria
4040bd73d3a2de25d369512db5aad42a,Utilidades Domésticas
13e144085fe0add29464aa5571df855d,Pet Shop
aa067411083105e630fe32dc30692555,Móveis
5073cb7b965df5f1fea32e8728782a8f,Malas e Acessórios
9f7878d3613e4e7f43b8a4860267a8d3,Utilidades Domésticas
da776bf9b82768f68ed598d4bc16c5e1,Ferramentas de Jardinagem
93f9c7eb069e7ef8685ebe71ca606135,Telefonia
8d2ed4fec68ea93ec092cbab0e1a92b5,Sem Categoria
8ac47b3ab13c68f49f10dde899674149,Dvds/Blu-Ray
3ba707b28e8f14b4a194e442d1294cac,Ferramentas de Jardinagem
c004dec0cc1cd5218c27fa8f338d42f3,Artigos de Natal
8ea331107c7373a412b73374be7c6736,Perfumaria
d4670fa6cc31ee979c4cbd5904e0562a,Acessórios de Informática
937c825572d26b9e5a723527c6d625c6,Cama Mesa e Banho
eaa3c87492892d3e6861f0939b4dbada,Eletrodomésticos
7cb1e417bdc1490f948ee59caccb6e1b,Beleza e Saude
03d03978afe1dc3c70e611629e8d8fe8,Esporte e Lazer
e84bf31698e5842d605c5aa9cfc8b02a,Utilidades Domésticas
6a41e9f388cfee3b924ed19821527c21,Underwear e Moda Praia
81d34fb425382e189529a619f8f2c077,Automotivo
74a92612f70f4ae7bb26ead72c53b5d3,Cama Mesa e Banho
c888fc3b5c58172f23548aa2bb94a8d6,Utilidades Domésticas
20c74b29c2264ca5ddce774c34d98dc3,Artigos de Construção
707e0fe138efb7009e1cd32efe19ce83,Automotivo
4ede085df4efad73e78ee270b669f7aa,Beleza e Saude
0daaaee8a33938591e1d5b980e65046e,Cool Stuff
32155c6d462c8ed99e97be6be884475d,Beleza e Saude
ebccaf8ddfeb6858f6cf417708159453,Bebes
27855ab0b06ec76e035b2df0aefb5f39,Cama Mesa e Banho
216fc7d2fe90eccd658f30cab5bafa83,Brinquedos
cea2c8d87c3a6672684f57374dfc5703,Pet Shop
a91296c6e53b452fe0c6a5a878a2a06a,Alimentos Bebidas
67f95d5d22a25ae3c8c0651319c7d355,Utilidades Domésticas
d5b703c271f43f9c588a6f512a00f77e,Brinquedos
01c69d0fbb0d9d8f42ac171ac1238233,Beleza e Saude
68c7b730377e83ef83e053ca3785b8d4,Brinquedos
fa6033d3f009f79e0214038467cab55e,Automotivo
50d1502fbc61f2be86ac6855552fc1b5,Papelaria
9a46ea3c561cf8075d59a39256461e73,Esporte e Lazer
2b4042dfabc3fe9d3f16951a8e1a3b70,Utilidades Domésticas
3379df99dfd26b916bb666847bedab3e,Utilidades Domésticas
7b2fc344801b7bd210743493b0cf9385,Telefonia
5467d6901b698f1fe968337ee39c5dfd,Bolsas e Acessórios
aa5c7ccc97c30087e5183ed27708905a,Cama Mesa e Banho
af2ce88035b65e8f987e8038fa87098b,Bebes
e0c91d6c8ebefa095d644e26877e6121,Pet Shop
31ddb1ee64afc01b90d5025db261a737,Automotivo
dc265762419b1b4a46eb0a242e713684,Sem Categoria
4e30cdede55788e1239044e270c60229,Beleza e Saude
cb6d69daafeddab34122e1de88e1274c,Utilidades Domésticas
154e46f42e5665a0af25d2fc7c9e3321,Esporte e Lazer
882ae61d3259507f5c3ce5313f433651,Sem Categoria
aaa8957f9861aff94f589c3a0e1106cd,Móveis
84c21030530a34295a94762fdf73611c,Esporte e Lazer
9e8a8f0d5433b6dd46b98108d9ea27f0,Relógios e Presentes
9117307cf75efa6e964d697f0d1297f9,Bolsas e Acessórios
fdc7b4c1ee3b0ba0c649a3147d039983,Relógios e Presentes
4744ba40fb4b128ffc1c6a753711f2f7,Móveis
aef099a1948ab0d8a11c5a4b41ab3809,Móveis
8477d691ae21afadfa805681bef3a620,Bolsas e Acessórios
5066fb9bf2b3db42c59f2f7732387249,Sem Categoria
2dcbb450bd8303344a342b60610f3d22,Cama Mesa e Banho
7fe486a60125c1541517e30944f95066,Eletrodomésticos
61c59ebbb2d9510287434ab66f6fc237,Automotivo
de20d07a4cb6565ed32339ba6a9ea541,Artigos de Construção
13c8a969d76a40d50cced2746fd71843,Relógios e Presentes
8c154410716f31649d25e436f7d5d838,Beleza e Saude
fe01b643060a6446e59f58e3021e66b3,Perfumaria
dfbbf137ccb6af48e66d186a33118579,Acessórios de Informática
f0453e2cbc3480959c34ab663b44c777,Malas e Acessórios
fe02ad514379012c6a31b62741a3a9d4,Relógios e Presentes
a67862541af347668d69290d8951beeb,Utilidades Domésticas
c055bf6d7dda1345d1226b0b3bb42485,Beleza e Saude
4c6aa9277223385c021f01b84ccd3356,Esporte e Lazer
e41e130eb1fdd3eb4906ccf2ade8a86a,Brinquedos
b6046194183ce54d8fcaa7a2d28b1095,Ferramentas de Jardinagem
88f65c67a768f35feb3de87afe055ea6,Malas e Acessórios
db9e2ea2789762e3b0ecb627eb70696d,Móveis
23d8439935522540cfd5bbb8b1208a2d,Beleza e Saude
d6fa8b99ed80bff9dcddd3fdefa6e68d,Artigos de Construção
e344e7fbb51b08fbb06076b02f457dd9,Acessórios de Informática
78ab491fca1a263dc3d1a16833c57016,Perfumaria
e6407038bf83e03733094f3d6e3f92f6,Esporte e Lazer
51189083f547bae6df07c55c7b997001,Sem Categoria
8d7a78b702d2a089195118b7f79b7b29,Relógios e Presentes
d2a6a1234a2a54138b50cfea40992d78,Relógios e Presentes
770c257cdfc072fb50ebf2bbd6696fe1,Bebes
ef4f89f8ee26b84496a7f8e7dc76029d,Casa e Construção
3a98258169bd8ad50f374ba4e8bf94e1,Utilidades Domésticas
4a534b5650f13219a0de4ce5af039d2c,Acessórios de Informática
fa87bc5ccdd8ea6e54117916e485cb48,Cama Mesa e Banho
4eb6c37059502e3b0b8fdfc77c69289f,Cama Mesa e Banho
4da0329350218978429b287440f4b87a,Móveis
0d5837a2580f92e18e2d1b5f7fa70c2d,Utilidades Domésticas
65d22d2cf890edf9cfa3bbd5e8cb2371,Livros
15b142fc0f773fb67de91301d1701894,Móveis
f081174cf4cde1e4f75cd45b4518bbe6,Relógios e Presentes
f109f04ad95889f2f041a91afe3d894e,Beleza e Saude
cbecf0dca7a42c56c9ad9e20c74af1fd,Utilidades Domésticas
f879fadd73c7b81f0b278dacc880cf08,Móveis
6680a7d71fdc0fe6b6b9a4bef51ea187,Beleza e Saude
